DrugBank_ID,Drug_Name,Predicted_Disease_ID,Predicted_Disease_Name,Matched_Targets,Bridging_Genes,Rule_Confidence,Rule_Growth_Rate,Validation_Status
DB01224,Quetiapine,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, ADRA1B, HTR7, ADRA1D, DRD1, ADRA2A, CHRM1, DRD5, HRH1, HTR1A, DRD4, HTR2C, CHRM2, HTR6, ADRA1A, ADRA2B, HTR1B, HTR3A, CHRM4, DRD3, HTR1D, ADRA2C, CHRM3, DRD2",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB01238,Aripiprazole,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, ADRA1B, HTR7, HRH4, DRD1, GRIN2C, SLC6A4, ADRA2A, CHRM1, GRIN3B, DRD5, GRIN1, HRH1, HTR1A, GRIN2A, HTR5A, DRD4, GRIN2D, HTR2C, OPRK1, CHRM2, HTR6, ADRA1A, ADRA2B, GRIN3A, HRH3, HTR1B, HTR2B, HTR3A, SLC6A3, OPRM1, ADRB1, OPRD1, HRH2, CHRM4, DRD3, HTR1D, ADRA2C, CHRM3, ADRB2, DRD2, GRIN2B",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB01239,Chlorprothixene,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, HTR7, HTR1F, HTR3B, DRD1, CHRM1, HRH1, HTR1A, HTR2C, HTR4, CHRM2, HTR6, HTR1B, HTR2B, HTR3A, CHRM4, DRD3, HTR1D, CHRM3, DRD2",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB01242,Clomipramine,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, GSTP1, HTR2B, SLC6A2, SLC6A4, HTR2C",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB01267,Paliperidone,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, ADRA1B, HTR7, DRD3, HTR1D, HRH1, ADRA1A, ADRA2B, ADRA2C, HTR1A, DRD1, DRD4, ADRA2A, DRD2, HTR2C",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB01392,Yohimbine,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, KCNJ8, KCNJ12, KCNJ14, DRD3, HTR1D, KCNJ10, HTR1A, ADRA2B, ADRA2C, KCNJ1, KCNJ15, HTR1B, HTR2B, ADRA2A, DRD2, HTR2C, KCNJ11",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB19706,Etisulergine,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR1A, HTR2A, HTR1D",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB19807,Fananserin,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,HTR2A,0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB00933,Mesoridazine,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, DRD2",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB16214,Landipirdine,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, HTR6",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB16351,Volinanserin,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, KCNH2, HTR2C",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB17056,Spiperone,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, HTR7, DRD3, HTR6, HTR1A, ADRA1A, DRD4, DRD2",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB08927,Amperozide,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,HTR2A,0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB08922,Perospirone,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, ADRA1B, ADRA1D, HRH1, HTR1A, ADRA1A, DRD4, DRD2",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB08839,Serotonin,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, SLC18A2, HTR7, HTR1D, HTR4, HTR3B, HTR6, HTR1A, HTR1B, HTR2B, HTR3A, ADORA3, SLC6A4, HTR5A, HTR2C",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB09000,Cyamemazine,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR1A, HTR2A, HTR7, HTR2C",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB19972,Altanserin,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,HTR2A,0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB20635,Amesergide,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,HTR2A,0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB19907,Spiramide,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, HTR2C, HTR2B",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB19867,Abaperidone,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, DRD2",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB09225,Zotepine,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, DRD5, HTR7, HTR6, DRD1, SLC6A2, SLC6A4, DRD2",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB20960,Mazapertine,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"ADRA1B, ADRA1D, HTR2A, DRD3, ADRA1A, ADRA2B, ADRA2C, HTR1A, ADRA2A, DRD2",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB09286,Pipamperone,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, ADRA1B, ADRA1D, DRD3, ADRA1A, DRD1, HTR2B, DRD4, ADRA2A, DRD2",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB12110,m-Chlorophenylpiperazine,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, HTR7, HTR1D, HTR6, HTR2B, HTR2C",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB00875,Flupentixol,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, DRD2, DRD3, DRD1, ADRA1A, DRD4, CHRM1, HTR2C",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB12163,Sarpogrelate,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, HTR2C",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB04842,Fluspirilene,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, DRD2, CACNG1",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB19963,Quipazine,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, HTR1D, HTR3B, HTR6, HTR1A, HTR3A, SLC6A4",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB04908,Flibanserin,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR1A, HTR2A, DRD4",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB04946,Iloperidone,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, DRD5, HTR7, DRD3, HRH1, HTR6, HTR1A, ADRA1A, ADRA2B, ADRA2C, DRD1, ADRB2, DRD4, ADRA2A, DRD2, HTR2C, ADRB1",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB13094,Pruvanserin,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,HTR2A,0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB05079,HY10275,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, HRH1",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB13665,Fluanisone,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, ADRA1D, ADRA1B, ADRA1A, DRD2",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB13940,"2,5-Dimethoxy-4-ethylthioamphetamine",C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, HTR2C",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB13948,"N-(2-hydroxybenzyl)-2,5-dimethoxy-4-cyanophenylethylamine",C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,HTR2A,0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB13520,Metergoline,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, SCN2A, HTR1F, HTR1D, HTR1B, HTR2B, HTR5A, HTR2C",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB14009,Medical Cannabis,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, TRPM8, GLRA1, GPX1, TRPA1, TRPV3, PTGS1, PLA2G1B, CNR1, CACNA1H, GPR18, NAPEPLD, GPR55, VDAC1, SMPD1, HTR1A, IDO1, GPR12, HMGCR, CNR2, CHRNA7, TRPV1, CRYZ, PTGS2, CYP17A1, FAAH, TRPV4, NAAA, OPRM1, CACNA1I, CACNA1G, PPARG, OPRD1, ACAT1, TRPV2, AANAT, GLRA3, GLRB, SOD1, GSR, CAT",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB06288,Amisulpride,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, HTR7, OPRK1, OPRD1, DRD3, OPRM1, DRD2",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB01403,Methotrimeprazine,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, ADRA1B, ADRA1D, DRD5, CHRM4, DRD2, CHRM2, DRD3, HRH1, DRD1, ADRA1A, ADRA2B, ADRA2C, CHRM3, DRD4, ADRA2A, CHRM1, HTR2C",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB08810,Cinitapride,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR1A, HTR2A, HTR4",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB08815,Lurasidone,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, HTR7, HTR1A, ADRA2C, ADRA2A, DRD2",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB00934,Maprotiline,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"ADRA1B, ADRA1D, HTR7, HTR2A, CHRM4, CHRM2, HRH1, CHRM1, ADRA1A, ADRA2B, ADRA2C, CHRM3, SLC6A2, ADRA2A, DRD2, HTR2C",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB01079,Tegaserod,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, HTR4, HTR2C, HTR2B",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB01142,Doxepin,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, ADRA1B, ADRA1D, HRH2, CHRM4, HRH4, CHRM2, KCNH2, HRH1, HTR6, HTR1A, ADRA1A, CHRM3, HTR2B, SLC6A2, SLC6A4, CHRM1, HTR2C",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB06229,Ocaperidone,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, ADRA1B, ADRA1D, HRH1, ADRA1A, ADRA2B, ADRA2C, HTR2B, ADRA2A, DRD2, HTR2C",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB06216,Asenapine,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, HTR7, DRD1, ADRA2A, HRH1, HTR1A, HTR5A, DRD4, HTR2C, HTR6, ADRA1A, ADRA2B, HTR1B, HTR2B, ADRB1, HRH2, DRD3, ADRA2C, ADRB2, DRD2",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB00543,Amoxapine,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, ADRA1B, HTR7, ADRA1D, HRH4, GABRA2, GABRB1, DRD1, GABRG1, ADRA2A, SLC6A4, CHRM1, GABRA6, GABRA3, HRH1, HTR1A, GABRB3, DRD4, HTR2C, GABRD, CHRM2, HTR6, GABRQ, ADRA1A, ADRA2B, GABRA5, HTR1B, HTR2B, HTR3A, SLC6A2, GABRG3, SLC6A3, GABRA4, GABRA1, CHRM4, DRD3, GABRE, GABRB2, GABRP, ADRA2C, CHRM3, GABRG2, DRD2",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB08653,Tryptamine,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, MAOA, MAOB",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB06446,Dotarizine,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, HTR1A, CACNA1A, HTR2C",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB06512,Deramciclane,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, HTR2C",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB09016,Butriptyline,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, HRH1, SLC6A4",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB09061,Cannabidiol,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, NQO1, TRPM8, GLRA1, GPX1, TRPA1, TRPV3, PTGS1, CNR1, CACNA1H, GPR18, GPR55, VDAC1, HTR1A, IDO1, GPR12, HMGCR, CNR2, CHRNA7, ADORA1, TRPV1, PTGS2, CYP17A1, TRPV4, HTR3A, OPRM1, CACNA1I, NAAA, CACNA1G, PPARG, OPRD1, ACAT1, TRPV2, AANAT, GLRA3, GLRB, SOD1, GSR, CAT",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB09223,Blonanserin,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"DRD3, HTR2A, DRD2",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB09196,Lubazodone,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, SLC6A4",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB09195,Lorpiprazole,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, ADRA1B, ADRA1D, ADRA2A, HRH1, ADRA1A, ADRA2B, ADRA2C, SLC6A4, HTR2C",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB09194,Etoperidone,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, ADRA1B, ADRA1D, CHRM4, DRD2, CHRM2, ADRA1A, ADRA2B, ADRA2C, CHRM3, ADRA2A, CHRM1, HTR2C",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB00924,Cyclobenzaprine,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, HTR2C, HTR7, TLR4, HTR6, ADRA2C, HTR2B, SLC6A2, SLC6A4, AOX1",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB00246,Ziprasidone,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, ADRA1B, HTR7, HTR3B, DRD1, ADRA2A, CHRM1, DRD5, HRH1, HTR1A, HTR5A, DRD4, HTR2C, CHRM2, CHRNA7, HTR6, ADRA1A, ADRA2B, HTR1B, HTR3A, CHRM4, DRD3, HTR1D, ADRA2C, CHRM3, DRD2",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB00247,Methysergide,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, HTR7, HTR1F, HTR1A, HTR1B, HTR2B, HTR2C",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB00248,Cabergoline,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, ADRA1B, HTR7, ADRA1D, DRD1, ADRA2A, DRD5, HTR1A, DRD4, HTR2C, ADRA1A, ADRA2B, HTR1B, HTR2B, ADRB1, DRD3, HTR1D, ADRA2C, ADRB2, DRD2",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB00315,Zolmitriptan,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, HTR7, HTR1F, HTR1D, HTR1A, HTR1B, HTR2B",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB00320,Dihydroergotamine,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, ADRA1B, ADRA1D, HTR2C, HTR1F, DRD3, HTR1D, HTR1A, ADRA1A, ADRA2B, ADRA2C, ADRB3, HTR1B, HTR2B, DRD4, ADRA2A, DRD2, HTR4",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB00321,Amitriptyline,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, NTRK1, ADRA1D, ADRA1B, SIGMAR1, HTR7, HRH4, KCNH2, KCNQ3, NTRK2, KCNH6, SLC6A4, ADRA2A, CHRM1, HRH1, HTR1A, KCNQ2, HTR2C, OPRK1, CHRM2, HTR6, ADRA1A, HTR1B, SLC6A2, OPRM1, OPRD1, HRH2, CHRM4, HTR1D, CHRM3, KCNA1, KCNH7",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB00363,Clozapine,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, ADRA1B, HTR7, HRH4, GABRB1, DRD1, GABRG1, ADRA2A, CHRM1, DRD5, HRH1, HTR1A, DRD4, HTR2C, GABBR2, CHRM2, HTR6, ADRA1A, ADRA2B, HTR1B, HTR3A, GABRA1, CHRM4, GSTP1, GABBR1, DRD3, CALY, HTR1D, ADRA2C, CHRM3, DRD2",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB00408,Loxapine,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, ADRA1B, HTR7, HRH4, DRD1, SLC6A4, ADRA2A, CHRM1, DRD5, HRH1, HTR1A, HTR5A, DRD4, HTR2C, CHRM2, HTR6, ADRA1A, ADRA2B, HTR1B, HTR3A, SLC6A2, SLC6A3, ADRB1, HRH2, CHRM4, DRD3, HTR1D, ADRA2C, CHRM3, DRD2",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB00409,Remoxipride,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, SIGMAR1, DRD3, DRD4, DRD2",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB00420,Promazine,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, HRH1, ADRA1A, HTR2C, DRD2, CHRM1",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB00434,Cyproheptadine,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, HTR7, HRH2, CHRM2, HRH1, CHRM3, HTR2B, CHRM1, HTR2C",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB00458,Imipramine,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, ADRA1D, HTR7, ADRA1B, KCNH2, DRD1, KCNH1, SLC6A4, CHRM1, DRD5, HRH1, HTR1A, HTR2C, CHRM2, HTR6, ADRA1A, SLC6A3, SLC6A2, KCND2, CHRM4, CHRM3, KCND3, DRD2",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB00477,Chlorpromazine,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, ADRA1B, ADRA1D, ORM1, HTR7, HRH4, KCNH2, DRD1, CALM2, ADRA2A, CHRM1, DRD5, HRH1, SMPD1, HTR1A, DRD4, HTR2C, ORM2, HTR6, ADRA1A, ADRA2B, HTR2B, CALM3, DRD3, CALM1, ADRA2C, CHRM3, DRD2",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB00502,Haloperidol,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, SLC18A2, SIGMAR1, HTR7, HTR2C, DRD3, MCHR1, HRH1, HTR6, ADRA1A, ADRA2B, ADRA2C, HTR1A, DRD1, CHRM3, ADRA2A, DRD2, GRIN2B",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB00540,Nortriptyline,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, ADRA1D, SIGMAR1, ADRA1B, SLC6A4, ADRA2A, CHRM1, HRH1, HTR1A, ADRB3, HTR2C, CHRM2, ADRA1A, ADRA2B, SLC6A2, ADRB1, PGRMC1, CHRM4, ADRA2C, CHRM3, ADRB2, DRD2",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB24348,Milsaperidone,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"ADRA1B, ADRA1D, HTR2A, DRD5, DRD3, HRH1, HTR6, ADRA1A, ADRA2B, ADRA2C, DRD1, HTR1A, HTR1B, DRD4, ADRA2A, DRD2, HTR2C",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB00555,Lamotrigine,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, GABRA2, GRIA1, GABRB1, DRD1, GABRG1, SCN4A, ADRA2A, SCN3A, CHRNA1, DRD5, CACNA1E, GABRA6, GABRA3, HRH1, SCN9A, SCN11A, GABRB3, ADORA2A, SCN8A, SCN2A, OPRK1, DRD2, GABRD, SCN5A, ADRA1A, GABRQ, ADORA1, GABRA5, GABRG3, HTR3A, GABRA4, ADRB1, GABRA1, GABRE, GABRB2, GABRP, SCN10A, GABRG2, SCN1A",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB00574,Fenfluramine,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, SIGMAR1, HTR1D, HTR1A, HTR2B, SLC6A4, HTR2C",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB00589,Lisuride,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, DRD5, HTR7, DRD3, HTR1D, DRD1, HTR1A, ADRA2B, ADRA2C, HTR1B, HTR2B, DRD4, ADRA2A, DRD2, HTR2C",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB00604,Cisapride,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR3A, HTR2A, KCNH2, HTR4",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB00623,Fluphenazine,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, CALM3, CALM1, DRD1, CALM2, HTR1B, AR, DRD2, HTR2C",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB00679,Thioridazine,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"ADRA1B, HTR2A, KCNH2, ADRA1A, DRD1, DRD2",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB00696,Ergotamine,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, ADRA1B, ADRA1D, DRD5, HTR1F, HTR1D, ADRA1A, DRD1, HTR1A, ADRA2C, HTR1B, HTR2B, ADRA2A, DRD2, HTR2C",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB00714,Apomorphine,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, DRD5, DRD3, HTR1D, DRD1, ADRA2B, ADRA2C, HTR1A, HTR1B, HTR2B, DRD4, ADRA2A, DRD2, HTR2C",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB05227,Temanogrel,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,HTR2A,0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB05316,Pimavanserin,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, SIGMAR1, HTR2C",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB05492,Epicept NP-1,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, ADRA1B, ADRA1D, OPRL1, HRH1, ADRA1A, ADRA2B, ADRA2C, HTR2B, OPRM1, ADRA2A, HTR2C",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB05687,BL-1020,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, DRD2",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB06016,Cariprazine,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, DRD3, HRH1, ADRA1A, HTR1A, HTR2B, DRD2, HTR2C",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB06077,Lumateperone,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, DRD2, SLC6A4, DRD1",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB06109,YKP-1358,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, DRD2",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB06144,Sertindole,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, ADRA1B, ADRA1D, KCNH2, HTR6, ADRA1A, DRD2, HTR2C",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB06148,Mianserin,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, ADRA1B, HTR7, ADRA1D, HTR1F, HRH4, DRD1, ADRA2A, SLC6A4, DRD5, HRH1, HTR1A, HTR2C, OPRK1, HTR6, ADRA1A, ADRA2B, HTR2B, SLC6A3, SLC6A2, DRD3, ADRA2C, DRD2",0.16666666666666666,15.13253012048193,✅ Spark验证集完美命中
DB06153,Pizotifen,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, ADRA1B, ADRA1D, CHRM2, HRH1, HTR1A, ADRA1A, ADRA2B, ADRA2C, CHRM3, HTR2B, HTR1B, ADRA2A, CHRM1, HTR2C",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB01621,Pipotiazine,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"DRD1, HTR2A, DRD2, HTR1A",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
