antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'TARGET_5-hydroxytryptamine_receptor_6'}),frozenset({'DISEASE_C0036341'}),0.005762179151388162,0.014143530644316397,0.003666841278156103,0.6363636363636364,44.99326599326599,1.0,0.0035853437207504033,2.71110529072813,0.9834412163179287,0.22580645161290322,0.6311467491063665,0.44781144781144777
"frozenset({'TARGET_5-hydroxytryptamine_receptor_6', 'TARGET_5-hydroxytryptamine_receptor_2C'})",frozenset({'DISEASE_C0036341'}),0.005762179151388162,0.014143530644316397,0.003666841278156103,0.6363636363636364,44.99326599326599,1.0,0.0035853437207504033,2.71110529072813,0.9834412163179287,0.22580645161290322,0.6311467491063665,0.44781144781144777
"frozenset({'TARGET_5-hydroxytryptamine_receptor_6', 'TARGET_5-hydroxytryptamine_receptor_2A'})",frozenset({'DISEASE_C0036341'}),0.005762179151388162,0.014143530644316397,0.003666841278156103,0.6363636363636364,44.99326599326599,1.0,0.0035853437207504033,2.71110529072813,0.9834412163179287,0.22580645161290322,0.6311467491063665,0.44781144781144777
frozenset({'TARGET_Lanosterol_14-alpha_demethylase'}),frozenset({'DISEASE_C0040259'}),0.00785751702462022,0.010476689366160294,0.003666841278156103,0.4666666666666667,44.54333333333333,1.0,0.0035845205130998407,1.8553562074384495,0.9852918992306532,0.25,0.4610199400035292,0.4083333333333333
"frozenset({'TARGET_5-hydroxytryptamine_receptor_7', 'TARGET_Histamine_H1_receptor', 'TARGET_5-hydroxytryptamine_receptor_2C'})",frozenset({'DISEASE_C0036341'}),0.006809848088004191,0.014143530644316397,0.0041906757464641176,0.6153846153846154,43.50997150997151,1.0,0.004094360451348291,2.5632268203247777,0.9837157172995781,0.25,0.6098667538625031,0.45584045584045585
"frozenset({'TARGET_D(1A)_dopamine_receptor', 'TARGET_D(2)_dopamine_receptor'})",frozenset({'DISEASE_C0036341'}),0.013619696176008382,0.014143530644316397,0.008381351492928235,0.6153846153846154,43.50997150997151,1.0,0.008188720902696582,2.5632268203247777,0.9905071694105151,0.43243243243243246,0.6098667538625031,0.603988603988604
"frozenset({'TARGET_Histamine_H1_receptor', 'TARGET_5-hydroxytryptamine_receptor_2A', 'TARGET_5-hydroxytryptamine_receptor_1A'})",frozenset({'DISEASE_C0036341'}),0.009429020429544265,0.014143530644316397,0.005762179151388162,0.6111111111111112,43.20781893004116,1.0,0.005628819511997017,2.535059492628901,0.9861545118023173,0.3235294117647059,0.6055319400165309,0.5092592592592593
"frozenset({'TARGET_Histamine_H1_receptor', 'TARGET_5-hydroxytryptamine_receptor_1A'})",frozenset({'DISEASE_C0036341'}),0.009429020429544265,0.014143530644316397,0.005762179151388162,0.6111111111111112,43.20781893004116,1.0,0.005628819511997017,2.535059492628901,0.9861545118023173,0.3235294117647059,0.6055319400165309,0.5092592592592593
"frozenset({'TARGET_5-hydroxytryptamine_receptor_2A', 'TARGET_5-hydroxytryptamine_receptor_1A'})",frozenset({'DISEASE_C0036341'}),0.012048192771084338,0.014143530644316397,0.007333682556312206,0.6086956521739131,43.03703703703704,1.0,0.007163278572645743,2.519410977242303,0.9886759581881533,0.3888888888888889,0.6030818278427206,0.5636070853462158
"frozenset({'TARGET_5-hydroxytryptamine_receptor_2A', 'TARGET_5-hydroxytryptamine_receptor_2C', 'TARGET_D(2)_dopamine_receptor'})",frozenset({'DISEASE_C0036341'}),0.012048192771084338,0.014143530644316397,0.007333682556312206,0.6086956521739131,43.03703703703704,1.0,0.007163278572645743,2.519410977242303,0.9886759581881533,0.3888888888888889,0.6030818278427206,0.5636070853462158
"frozenset({'TARGET_5-hydroxytryptamine_receptor_2C', 'TARGET_D(2)_dopamine_receptor'})",frozenset({'DISEASE_C0036341'}),0.012048192771084338,0.014143530644316397,0.007333682556312206,0.6086956521739131,43.03703703703704,1.0,0.007163278572645743,2.519410977242303,0.9886759581881533,0.3888888888888889,0.6030818278427206,0.5636070853462158
frozenset({'TARGET_Lanosterol_14-alpha_demethylase'}),frozenset({'DISEASE_C0040252'}),0.00785751702462022,0.009429020429544265,0.003143006809848088,0.4,42.422222222222224,1.0,0.0030689181212974525,1.6509516326174263,0.9841605068637805,0.2222222222222222,0.3942887361184559,0.3666666666666667
"frozenset({'TARGET_Histamine_H1_receptor', 'TARGET_Alpha-1B_adrenergic_receptor', 'TARGET_5-hydroxytryptamine_receptor_1A'})",frozenset({'DISEASE_C0036341'}),0.005238344683080147,0.014143530644316397,0.003143006809848088,0.6,42.42222222222222,1.0,0.0030689181212974525,2.464641173389209,0.9815692469720907,0.1935483870967742,0.5942614240170032,0.4111111111111111
"frozenset({'TARGET_Histamine_H1_receptor', 'TARGET_D(1A)_dopamine_receptor'})",frozenset({'DISEASE_C0036341'}),0.00785751702462022,0.014143530644316397,0.004714510214772132,0.6,42.42222222222222,1.0,0.004603377181946178,2.464641173389209,0.9841605068637804,0.2727272727272727,0.5942614240170032,0.4666666666666667
"frozenset({'TARGET_Histamine_H1_receptor', 'TARGET_5-hydroxytryptamine_receptor_6'})",frozenset({'DISEASE_C0036341'}),0.005238344683080147,0.014143530644316397,0.003143006809848088,0.6,42.42222222222222,1.0,0.0030689181212974525,2.464641173389209,0.9815692469720907,0.1935483870967742,0.5942614240170032,0.4111111111111111
"frozenset({'TARGET_5-hydroxytryptamine_receptor_2C', 'TARGET_5-hydroxytryptamine_receptor_1A', 'TARGET_Alpha-2A_adrenergic_receptor'})",frozenset({'DISEASE_C0036341'}),0.005238344683080147,0.014143530644316397,0.003143006809848088,0.6,42.42222222222222,1.0,0.0030689181212974525,2.464641173389209,0.9815692469720907,0.1935483870967742,0.5942614240170032,0.4111111111111111
"frozenset({'TARGET_Histamine_H1_receptor', 'TARGET_5-hydroxytryptamine_receptor_6', 'TARGET_5-hydroxytryptamine_receptor_2C'})",frozenset({'DISEASE_C0036341'}),0.005238344683080147,0.014143530644316397,0.003143006809848088,0.6,42.42222222222222,1.0,0.0030689181212974525,2.464641173389209,0.9815692469720907,0.1935483870967742,0.5942614240170032,0.4111111111111111
"frozenset({'TARGET_5-hydroxytryptamine_receptor_6', 'TARGET_5-hydroxytryptamine_receptor_2A', 'TARGET_Alpha-1A_adrenergic_receptor'})",frozenset({'DISEASE_C0036341'}),0.005238344683080147,0.014143530644316397,0.003143006809848088,0.6,42.42222222222222,1.0,0.0030689181212974525,2.464641173389209,0.9815692469720907,0.1935483870967742,0.5942614240170032,0.4111111111111111
"frozenset({'TARGET_D(3)_dopamine_receptor', 'TARGET_5-hydroxytryptamine_receptor_1A', 'TARGET_D(4)_dopamine_receptor'})",frozenset({'DISEASE_C0036341'}),0.005238344683080147,0.014143530644316397,0.003143006809848088,0.6,42.42222222222222,1.0,0.0030689181212974525,2.464641173389209,0.9815692469720907,0.1935483870967742,0.5942614240170032,0.4111111111111111
"frozenset({'TARGET_5-hydroxytryptamine_receptor_7', 'TARGET_Histamine_H1_receptor', 'TARGET_5-hydroxytryptamine_receptor_2A'})",frozenset({'DISEASE_C0036341'}),0.00785751702462022,0.014143530644316397,0.004714510214772132,0.6,42.42222222222222,1.0,0.004603377181946178,2.464641173389209,0.9841605068637804,0.2727272727272727,0.5942614240170032,0.4666666666666667
"frozenset({'TARGET_Histamine_H1_receptor', 'TARGET_D(2)_dopamine_receptor', 'TARGET_D(1A)_dopamine_receptor'})",frozenset({'DISEASE_C0036341'}),0.00785751702462022,0.014143530644316397,0.004714510214772132,0.6,42.42222222222222,1.0,0.004603377181946178,2.464641173389209,0.9841605068637804,0.2727272727272727,0.5942614240170032,0.4666666666666667
"frozenset({'TARGET_5-hydroxytryptamine_receptor_6', 'TARGET_Alpha-1A_adrenergic_receptor'})",frozenset({'DISEASE_C0036341'}),0.005238344683080147,0.014143530644316397,0.003143006809848088,0.6,42.42222222222222,1.0,0.0030689181212974525,2.464641173389209,0.9815692469720907,0.1935483870967742,0.5942614240170032,0.4111111111111111
"frozenset({'TARGET_5-hydroxytryptamine_receptor_7', 'TARGET_Histamine_H1_receptor'})",frozenset({'DISEASE_C0036341'}),0.00785751702462022,0.014143530644316397,0.004714510214772132,0.6,42.42222222222222,1.0,0.004603377181946178,2.464641173389209,0.9841605068637804,0.2727272727272727,0.5942614240170032,0.4666666666666667
"frozenset({'TARGET_5-hydroxytryptamine_receptor_6', 'TARGET_5-hydroxytryptamine_receptor_2C', 'TARGET_Alpha-1A_adrenergic_receptor'})",frozenset({'DISEASE_C0036341'}),0.005238344683080147,0.014143530644316397,0.003143006809848088,0.6,42.42222222222222,1.0,0.0030689181212974525,2.464641173389209,0.9815692469720907,0.1935483870967742,0.5942614240170032,0.4111111111111111
"frozenset({'TARGET_Histamine_H1_receptor', 'TARGET_5-hydroxytryptamine_receptor_6', 'TARGET_5-hydroxytryptamine_receptor_2A'})",frozenset({'DISEASE_C0036341'}),0.005238344683080147,0.014143530644316397,0.003143006809848088,0.6,42.42222222222222,1.0,0.0030689181212974525,2.464641173389209,0.9815692469720907,0.1935483870967742,0.5942614240170032,0.4111111111111111
"frozenset({'TARGET_5-hydroxytryptamine_receptor_2C', 'TARGET_5-hydroxytryptamine_receptor_2A', 'TARGET_Alpha-2A_adrenergic_receptor'})",frozenset({'DISEASE_C0036341'}),0.005238344683080147,0.014143530644316397,0.003143006809848088,0.6,42.42222222222222,1.0,0.0030689181212974525,2.464641173389209,0.9815692469720907,0.1935483870967742,0.5942614240170032,0.4111111111111111
"frozenset({'TARGET_5-hydroxytryptamine_receptor_7', 'TARGET_5-hydroxytryptamine_receptor_2A'})",frozenset({'DISEASE_C0036341'}),0.00890518596123625,0.014143530644316397,0.005238344683080147,0.5882352941176471,41.59041394335512,1.0,0.005112393912544066,2.3942228541495174,0.984725158562368,0.29411764705882354,0.5823279364880916,0.4793028322440087
"frozenset({'TARGET_D(1A)_dopamine_receptor', 'TARGET_D(3)_dopamine_receptor', 'TARGET_D(2)_dopamine_receptor'})",frozenset({'DISEASE_C0036341'}),0.006286013619696176,0.014143530644316397,0.003666841278156103,0.5833333333333334,41.24382716049383,1.0,0.00357793485189534,2.366055526453641,0.9819263498757437,0.21875,0.5773556500177117,0.4212962962962963
"frozenset({'TARGET_5-hydroxytryptamine_receptor_1A', 'TARGET_Alpha-2A_adrenergic_receptor'})",frozenset({'DISEASE_C0036341'}),0.006286013619696176,0.014143530644316397,0.003666841278156103,0.5833333333333334,41.24382716049383,1.0,0.00357793485189534,2.366055526453641,0.9819263498757437,0.21875,0.5773556500177117,0.4212962962962963
"frozenset({'TARGET_D(1A)_dopamine_receptor', 'TARGET_D(3)_dopamine_receptor'})",frozenset({'DISEASE_C0036341'}),0.006286013619696176,0.014143530644316397,0.003666841278156103,0.5833333333333334,41.24382716049383,1.0,0.00357793485189534,2.366055526453641,0.9819263498757437,0.21875,0.5773556500177117,0.4212962962962963
"frozenset({'TARGET_Histamine_H1_receptor', 'TARGET_Alpha-1A_adrenergic_receptor', 'TARGET_D(2)_dopamine_receptor'})",frozenset({'DISEASE_C0036341'}),0.00995285489785228,0.014143530644316397,0.005762179151388162,0.5789473684210527,40.93372319688109,1.0,0.005621410643141953,2.341409114719749,0.9853775853775852,0.3142857142857143,0.5729067621231613,0.49317738791423005
"frozenset({'TARGET_Alpha-1A_adrenergic_receptor', 'TARGET_5-hydroxytryptamine_receptor_2A', 'TARGET_D(2)_dopamine_receptor'})",frozenset({'DISEASE_C0036341'}),0.011000523834468309,0.014143530644316397,0.006286013619696176,0.5714285714285714,40.4021164021164,1.0,0.006130427373739841,2.3003317618299284,0.9860963983050848,0.3333333333333333,0.5652800971610749,0.5079365079365079
"frozenset({'TARGET_5-hydroxytryptamine_receptor_7', 'TARGET_5-hydroxytryptamine_receptor_2A', 'TARGET_5-hydroxytryptamine_receptor_2C'})",frozenset({'DISEASE_C0036341'}),0.007333682556312206,0.014143530644316397,0.0041906757464641176,0.5714285714285714,40.4021164021164,1.0,0.004086951582493227,2.3003317618299284,0.9824538258575197,0.24242424242424243,0.5652800971610749,0.43386243386243384
"frozenset({'TARGET_5-hydroxytryptamine_receptor_7', 'TARGET_5-hydroxytryptamine_receptor_2C'})",frozenset({'DISEASE_C0036341'}),0.007333682556312206,0.014143530644316397,0.0041906757464641176,0.5714285714285714,40.4021164021164,1.0,0.004086951582493227,2.3003317618299284,0.9824538258575197,0.24242424242424243,0.5652800971610749,0.43386243386243384
"frozenset({'TARGET_D(3)_dopamine_receptor', 'TARGET_D(2)_dopamine_receptor'})",frozenset({'DISEASE_C0030567'}),0.009429020429544265,0.008381351492928235,0.003143006809848088,0.3333333333333333,39.77083333333333,1.0,0.0030639788753940764,1.4874279727606075,0.9841353781068218,0.21428571428571427,0.3276985384750836,0.35416666666666663
frozenset({'TARGET_D(3)_dopamine_receptor'}),frozenset({'DISEASE_C0030567'}),0.009429020429544265,0.008381351492928235,0.003143006809848088,0.3333333333333333,39.77083333333333,1.0,0.0030639788753940764,1.4874279727606075,0.9841353781068218,0.21428571428571427,0.3276985384750836,0.35416666666666663
"frozenset({'TARGET_5-hydroxytryptamine_receptor_2A', 'TARGET_5-hydroxytryptamine_receptor_2C', 'TARGET_5-hydroxytryptamine_receptor_1A'})",frozenset({'DISEASE_C0036341'}),0.008381351492928235,0.014143530644316397,0.004714510214772132,0.5625,39.77083333333333,1.0,0.004595968313091114,2.253386215670134,0.9830956154252508,0.2647058823529412,0.5562234325185972,0.44791666666666663
"frozenset({'TARGET_Alpha-1A_adrenergic_receptor', 'TARGET_5-hydroxytryptamine_receptor_2A', 'TARGET_5-hydroxytryptamine_receptor_1A'})",frozenset({'DISEASE_C0036341'}),0.008381351492928235,0.014143530644316397,0.004714510214772132,0.5625,39.77083333333333,1.0,0.004595968313091114,2.253386215670134,0.9830956154252508,0.2647058823529412,0.5562234325185972,0.44791666666666663
"frozenset({'TARGET_Alpha-1A_adrenergic_receptor', 'TARGET_5-hydroxytryptamine_receptor_2C', 'TARGET_D(2)_dopamine_receptor'})",frozenset({'DISEASE_C0036341'}),0.009429020429544265,0.014143530644316397,0.005238344683080147,0.5555555555555556,39.2798353909465,1.0,0.005104985043689002,2.2181770560502883,0.9838180856689583,0.2857142857142857,0.5491793600188924,0.46296296296296297
frozenset({'TARGET_D(3)_dopamine_receptor'}),frozenset({'DISEASE_C0036341'}),0.009429020429544265,0.014143530644316397,0.005238344683080147,0.5555555555555556,39.2798353909465,1.0,0.005104985043689002,2.2181770560502883,0.9838180856689583,0.2857142857142857,0.5491793600188924,0.46296296296296297
"frozenset({'TARGET_Histamine_H1_receptor', 'TARGET_5-hydroxytryptamine_receptor_2C', 'TARGET_D(2)_dopamine_receptor'})",frozenset({'DISEASE_C0036341'}),0.009429020429544265,0.014143530644316397,0.005238344683080147,0.5555555555555556,39.2798353909465,1.0,0.005104985043689002,2.2181770560502883,0.9838180856689583,0.2857142857142857,0.5491793600188924,0.46296296296296297
"frozenset({'TARGET_D(3)_dopamine_receptor', 'TARGET_D(2)_dopamine_receptor'})",frozenset({'DISEASE_C0036341'}),0.009429020429544265,0.014143530644316397,0.005238344683080147,0.5555555555555556,39.2798353909465,1.0,0.005104985043689002,2.2181770560502883,0.9838180856689583,0.2857142857142857,0.5491793600188924,0.46296296296296297
"frozenset({'TARGET_Neuronal_acetylcholine_receptor_subunit_alpha-4', 'TARGET_Neuronal_acetylcholine_receptor_subunit_alpha-7'})",frozenset({'DISEASE_C0917801'}),0.00890518596123625,0.012048192771084338,0.0041906757464641176,0.47058823529411764,39.05882352941176,1.0,0.00408338434934079,1.8661311914323961,0.9831527484143765,0.25,0.4641319942611191,0.4092071611253197
"frozenset({'TARGET_5-hydroxytryptamine_receptor_2C', 'TARGET_Alpha-2A_adrenergic_receptor'})",frozenset({'DISEASE_C0036341'}),0.005762179151388162,0.014143530644316397,0.003143006809848088,0.5454545454545454,38.56565656565656,1.0,0.0030615092524423886,2.1688842325825037,0.9797154899894626,0.1875,0.5389334363829581,0.3838383838383838
"frozenset({'TARGET_D(1A)_dopamine_receptor', 'TARGET_D(3)_dopamine_receptor', 'TARGET_D(4)_dopamine_receptor'})",frozenset({'DISEASE_C0036341'}),0.005762179151388162,0.014143530644316397,0.003143006809848088,0.5454545454545454,38.56565656565656,1.0,0.0030615092524423886,2.1688842325825037,0.9797154899894626,0.1875,0.5389334363829581,0.3838383838383838
"frozenset({'TARGET_Histamine_H1_receptor', 'TARGET_Alpha-1B_adrenergic_receptor', 'TARGET_5-hydroxytryptamine_receptor_2A'})",frozenset({'DISEASE_C0036341'}),0.005762179151388162,0.014143530644316397,0.003143006809848088,0.5454545454545454,38.56565656565656,1.0,0.0030615092524423886,2.1688842325825037,0.9797154899894626,0.1875,0.5389334363829581,0.3838383838383838
"frozenset({'TARGET_Histamine_H1_receptor', 'TARGET_Alpha-1B_adrenergic_receptor', 'TARGET_Alpha-1A_adrenergic_receptor'})",frozenset({'DISEASE_C0036341'}),0.005762179151388162,0.014143530644316397,0.003143006809848088,0.5454545454545454,38.56565656565656,1.0,0.0030615092524423886,2.1688842325825037,0.9797154899894626,0.1875,0.5389334363829581,0.3838383838383838
"frozenset({'TARGET_Histamine_H1_receptor', 'TARGET_Alpha-1B_adrenergic_receptor'})",frozenset({'DISEASE_C0036341'}),0.005762179151388162,0.014143530644316397,0.003143006809848088,0.5454545454545454,38.56565656565656,1.0,0.0030615092524423886,2.1688842325825037,0.9797154899894626,0.1875,0.5389334363829581,0.3838383838383838
"frozenset({'TARGET_Histamine_H1_receptor', 'TARGET_5-hydroxytryptamine_receptor_2A', 'TARGET_D(2)_dopamine_receptor'})",frozenset({'DISEASE_C0036341'}),0.012572027239392353,0.014143530644316397,0.006809848088004191,0.5416666666666666,38.297839506172835,1.0,0.006632035235482665,2.1509595695033097,0.9862885125484595,0.34210526315789475,0.5350912150194828,0.5115740740740741
"frozenset({'TARGET_Histamine_H1_receptor', 'TARGET_D(4)_dopamine_receptor'})",frozenset({'DISEASE_C0036341'}),0.006809848088004191,0.014143530644316397,0.003666841278156103,0.5384615384615384,38.071225071225065,1.0,0.003570525983040276,2.1360223502706477,0.9804098854731766,0.21212121212121213,0.5318401046350036,0.3988603988603988
"frozenset({'TARGET_Histamine_H1_receptor', 'TARGET_D(2)_dopamine_receptor', 'TARGET_D(4)_dopamine_receptor'})",frozenset({'DISEASE_C0036341'}),0.006809848088004191,0.014143530644316397,0.003666841278156103,0.5384615384615384,38.071225071225065,1.0,0.003570525983040276,2.1360223502706477,0.9804098854731766,0.21212121212121213,0.5318401046350036,0.3988603988603988
"frozenset({'TARGET_Alpha-1A_adrenergic_receptor', 'TARGET_5-hydroxytryptamine_receptor_2C', 'TARGET_5-hydroxytryptamine_receptor_1A'})",frozenset({'DISEASE_C0036341'}),0.00785751702462022,0.014143530644316397,0.0041906757464641176,0.5333333333333333,37.70864197530864,1.0,0.0040795427136381636,2.1125495771907508,0.9811906019007391,0.23529411764705882,0.526638328019837,0.4148148148148148
frozenset({'TARGET_Androgen_receptor'}),frozenset({'DISEASE_C0600142'}),0.014667365112624411,0.010476689366160294,0.005762179151388162,0.39285714285714285,37.49821428571428,1.0,0.005608513723283139,1.6298030998675006,0.9878207916485429,0.2972972972972973,0.38642894955758905,0.4714285714285714
"frozenset({'TARGET_Alpha-1A_adrenergic_receptor', 'TARGET_5-hydroxytryptamine_receptor_1A'})",frozenset({'DISEASE_C0036341'}),0.00890518596123625,0.014143530644316397,0.004714510214772132,0.5294117647058824,37.431372549019606,1.0,0.0045885594442360515,2.0949449973808276,0.9820295983086682,0.2571428571428571,0.5226604988435332,0.43137254901960786
"frozenset({'TARGET_5-hydroxytryptamine_receptor_2C', 'TARGET_5-hydroxytryptamine_receptor_1A'})",frozenset({'DISEASE_C0036341'}),0.00890518596123625,0.014143530644316397,0.004714510214772132,0.5294117647058824,37.431372549019606,1.0,0.0045885594442360515,2.0949449973808276,0.9820295983086682,0.2571428571428571,0.5226604988435332,0.43137254901960786
frozenset({'TARGET_5-hydroxytryptamine_receptor_7'}),frozenset({'DISEASE_C0036341'}),0.00995285489785228,0.014143530644316397,0.005238344683080147,0.5263157894736842,37.212475633528264,1.0,0.0050975761748339385,2.081252546417554,0.9829100529100528,0.2777777777777778,0.5195201073885564,0.44834307992202727
frozenset({'TARGET_D(4)_dopamine_receptor'}),frozenset({'DISEASE_C0030567'}),0.010476689366160294,0.008381351492928235,0.003143006809848088,0.3,35.793749999999996,1.0,0.0030551979937880752,1.4165980692958169,0.9823539791776954,0.2,0.29408346539883784,0.3375
"frozenset({'TARGET_D(2)_dopamine_receptor', 'TARGET_D(4)_dopamine_receptor'})",frozenset({'DISEASE_C0030567'}),0.010476689366160294,0.008381351492928235,0.003143006809848088,0.3,35.793749999999996,1.0,0.0030551979937880752,1.4165980692958169,0.9823539791776954,0.2,0.29408346539883784,0.3375
"frozenset({'TARGET_D(3)_dopamine_receptor', 'TARGET_D(2)_dopamine_receptor', 'TARGET_D(4)_dopamine_receptor'})",frozenset({'DISEASE_C0036341'}),0.007333682556312206,0.014143530644316397,0.003666841278156103,0.5,35.35185185185185,1.0,0.0035631171141852127,1.9717129387113672,0.978891820580475,0.20588235294117646,0.49282678002125396,0.37962962962962965
"frozenset({'TARGET_D(3)_dopamine_receptor', 'TARGET_D(4)_dopamine_receptor'})",frozenset({'DISEASE_C0036341'}),0.007333682556312206,0.014143530644316397,0.003666841278156103,0.5,35.35185185185185,1.0,0.0035631171141852127,1.9717129387113672,0.978891820580475,0.20588235294117646,0.49282678002125396,0.37962962962962965
"frozenset({'TARGET_Alpha-1A_adrenergic_receptor', 'TARGET_Alpha-1B_adrenergic_receptor', 'TARGET_5-hydroxytryptamine_receptor_2A'})",frozenset({'DISEASE_C0036341'}),0.007333682556312206,0.014143530644316397,0.003666841278156103,0.5,35.35185185185185,1.0,0.0035631171141852127,1.9717129387113672,0.978891820580475,0.20588235294117646,0.49282678002125396,0.37962962962962965
"frozenset({'TARGET_Alpha-1B_adrenergic_receptor', 'TARGET_5-hydroxytryptamine_receptor_2A', 'TARGET_5-hydroxytryptamine_receptor_1A'})",frozenset({'DISEASE_C0036341'}),0.006286013619696176,0.014143530644316397,0.003143006809848088,0.5,35.35185185185185,1.0,0.0030541003835873252,1.9717129387113672,0.9778597785977861,0.18181818181818182,0.49282678002125396,0.3611111111111111
"frozenset({'TARGET_Alpha-1B_adrenergic_receptor', 'TARGET_5-hydroxytryptamine_receptor_2A'})",frozenset({'DISEASE_C0036341'}),0.007333682556312206,0.014143530644316397,0.003666841278156103,0.5,35.35185185185185,1.0,0.0035631171141852127,1.9717129387113672,0.978891820580475,0.20588235294117646,0.49282678002125396,0.37962962962962965
"frozenset({'TARGET_Alpha-1A_adrenergic_receptor', 'TARGET_Alpha-2A_adrenergic_receptor', 'TARGET_D(2)_dopamine_receptor'})",frozenset({'DISEASE_C0036341'}),0.006286013619696176,0.014143530644316397,0.003143006809848088,0.5,35.35185185185185,1.0,0.0030541003835873252,1.9717129387113672,0.9778597785977861,0.18181818181818182,0.49282678002125396,0.3611111111111111
"frozenset({'TARGET_D(1A)_dopamine_receptor', 'TARGET_Histamine_H1_receptor', 'TARGET_D(4)_dopamine_receptor'})",frozenset({'DISEASE_C0036341'}),0.006286013619696176,0.014143530644316397,0.003143006809848088,0.5,35.35185185185185,1.0,0.0030541003835873252,1.9717129387113672,0.9778597785977861,0.18181818181818182,0.49282678002125396,0.3611111111111111
"frozenset({'TARGET_Alpha-2A_adrenergic_receptor', 'TARGET_D(2)_dopamine_receptor'})",frozenset({'DISEASE_C0036341'}),0.008381351492928235,0.014143530644316397,0.0041906757464641176,0.5,35.35185185185185,1.0,0.0040721338447831,1.9717129387113672,0.9799260433174856,0.22857142857142856,0.49282678002125396,0.39814814814814814
frozenset({'TARGET_D(1A)_dopamine_receptor'}),frozenset({'DISEASE_C0036341'}),0.01676270298585647,0.014143530644316397,0.008381351492928235,0.5,35.35185185185185,1.0,0.0081442676895662,1.9717129387113672,0.988279168886521,0.37209302325581395,0.49282678002125396,0.5462962962962963
"frozenset({'TARGET_Muscarinic_acetylcholine_receptor_M1', 'TARGET_5-hydroxytryptamine_receptor_1A'})",frozenset({'DISEASE_C0036341'}),0.006286013619696176,0.014143530644316397,0.003143006809848088,0.5,35.35185185185185,1.0,0.0030541003835873252,1.9717129387113672,0.9778597785977861,0.18181818181818182,0.49282678002125396,0.3611111111111111
"frozenset({'TARGET_Alpha-1B_adrenergic_receptor', 'TARGET_5-hydroxytryptamine_receptor_2A', 'TARGET_5-hydroxytryptamine_receptor_2C'})",frozenset({'DISEASE_C0036341'}),0.006286013619696176,0.014143530644316397,0.003143006809848088,0.5,35.35185185185185,1.0,0.0030541003835873252,1.9717129387113672,0.9778597785977861,0.18181818181818182,0.49282678002125396,0.3611111111111111
"frozenset({'TARGET_5-hydroxytryptamine_receptor_2A', 'TARGET_Muscarinic_acetylcholine_receptor_M1', 'TARGET_5-hydroxytryptamine_receptor_1A'})",frozenset({'DISEASE_C0036341'}),0.006286013619696176,0.014143530644316397,0.003143006809848088,0.5,35.35185185185185,1.0,0.0030541003835873252,1.9717129387113672,0.9778597785977861,0.18181818181818182,0.49282678002125396,0.3611111111111111
"frozenset({'TARGET_Histamine_H1_receptor', 'TARGET_Alpha-1A_adrenergic_receptor'})",frozenset({'DISEASE_C0036341'}),0.012048192771084338,0.014143530644316397,0.005762179151388162,0.4782608695652174,33.81481481481482,1.0,0.005591775167721699,1.8895582329317269,0.9822616407982262,0.28205128205128205,0.4707757704569607,0.44283413848631237
"frozenset({'TARGET_Histamine_H1_receptor', 'TARGET_5-hydroxytryptamine_receptor_2A', 'TARGET_Alpha-1A_adrenergic_receptor'})",frozenset({'DISEASE_C0036341'}),0.012048192771084338,0.014143530644316397,0.005762179151388162,0.4782608695652174,33.81481481481482,1.0,0.005591775167721699,1.8895582329317269,0.9822616407982262,0.28205128205128205,0.4707757704569607,0.44283413848631237
frozenset({'TARGET_5-hydroxytryptamine_receptor_1A'}),frozenset({'DISEASE_C0036341'}),0.01571503404924044,0.014143530644316397,0.007333682556312206,0.4666666666666667,32.99506172839506,1.0,0.007111416490660298,1.8484808800419068,0.985174484908386,0.32558139534883723,0.4590152320226709,0.4925925925925926
frozenset({'TARGET_Voltage-dependent_L-type_calcium_channel_subunit_alpha-1C'}),frozenset({'DISEASE_C0020538'}),0.005238344683080147,0.030382399161864852,0.005238344683080147,1.0,32.91379310344828,1.0,0.005079191203971373,inf,0.9747235387045814,0.1724137931034483,1.0,0.5862068965517242
frozenset({'TARGET_Angiotensin-converting_enzyme'}),frozenset({'DISEASE_C0020538'}),0.006809848088004191,0.030382399161864852,0.006809848088004191,1.0,32.91379310344828,1.0,0.0066029485651627855,inf,0.9762658227848102,0.2241379310344828,1.0,0.6120689655172413
frozenset({'TARGET_Voltage-dependent_calcium_channel_subunit_alpha-2/delta-1'}),frozenset({'DISEASE_C0020538'}),0.003143006809848088,0.030382399161864852,0.003143006809848088,1.0,32.91379310344828,1.0,0.003047514722382824,inf,0.9726747241198108,0.10344827586206896,1.0,0.5517241379310345
"frozenset({'TARGET_Alpha-1B_adrenergic_receptor', 'TARGET_5-hydroxytryptamine_receptor_1A'})",frozenset({'DISEASE_C0036341'}),0.006809848088004191,0.014143530644316397,0.003143006809848088,0.46153846153846156,32.63247863247863,1.0,0.0030466915147322614,1.8308763002319839,0.9760021097046414,0.17647058823529413,0.45381345540750434,0.3418803418803419
